155.0000000000	150.0000000000	1.5000000000	
157.0000000000	150.0000000000	1.5000000000	
157.0000000000	150.0000000000	4.5000000000	
155.0000000000	150.0000000000	4.5000000000	
#

155.0000000000	150.0000000000	1.5000000000	
156.0000000000	153.4640000000	1.5000000000	
156.0000000000	153.4640000000	4.5000000000	
155.0000000000	150.0000000000	4.5000000000	
#

155.0000000000	150.0000000000	1.5000000000	
154.0000000000	153.4640000000	1.5000000000	
154.0000000000	153.4640000000	4.5000000000	
155.0000000000	150.0000000000	4.5000000000	
#

155.0000000000	150.0000000000	1.5000000000	
153.0000000000	150.0000000000	1.5000000000	
153.0000000000	150.0000000000	4.5000000000	
155.0000000000	150.0000000000	4.5000000000	
#

155.0000000000	150.0000000000	1.5000000000	
154.0000000000	146.5360000000	1.5000000000	
154.0000000000	146.5360000000	4.5000000000	
155.0000000000	150.0000000000	4.5000000000	
#

155.0000000000	150.0000000000	1.5000000000	
156.0000000000	146.5360000000	1.5000000000	
156.0000000000	146.5360000000	4.5000000000	
155.0000000000	150.0000000000	4.5000000000	
#

155.0000000000	150.0000000000	1.5000000000	
157.0000000000	150.0000000000	1.5000000000	
157.0000000000	150.0000000000	4.5000000000	
155.0000000000	150.0000000000	4.5000000000	
#

