-3.0000000000	12.0000000000	10.0000000000	
-3.0000000000	27.0000000000	20.0000000000	
27.0000000000	27.0000000000	20.0000000000	
27.0000000000	12.0000000000	10.0000000000	
#

-3.0000000000	12.0000000000	10.0000000000	
-3.0000000000	-3.0000000000	20.0000000000	
27.0000000000	-3.0000000000	20.0000000000	
27.0000000000	12.0000000000	10.0000000000	
#

-3.0000000000	12.0000000000	10.0000000000	
-3.0000000000	-3.0000000000	0.0000000000	
27.0000000000	-3.0000000000	0.0000000000	
27.0000000000	12.0000000000	10.0000000000	
#

-3.0000000000	12.0000000000	10.0000000000	
-3.0000000000	27.0000000000	0.0000000000	
27.0000000000	27.0000000000	0.0000000000	
27.0000000000	12.0000000000	10.0000000000	
#

-3.0000000000	12.0000000000	10.0000000000	
-3.0000000000	27.0000000000	20.0000000000	
27.0000000000	27.0000000000	20.0000000000	
27.0000000000	12.0000000000	10.0000000000	
#

