195.0000000000	210.0000000000	5.0000000000	
195.0000000000	230.0000000000	10.0000000000	
225.0000000000	230.0000000000	10.0000000000	
225.0000000000	210.0000000000	5.0000000000	
#

195.0000000000	210.0000000000	5.0000000000	
195.0000000000	190.0000000000	10.0000000000	
225.0000000000	190.0000000000	10.0000000000	
225.0000000000	210.0000000000	5.0000000000	
#

195.0000000000	210.0000000000	5.0000000000	
195.0000000000	190.0000000000	0.0000000000	
225.0000000000	190.0000000000	0.0000000000	
225.0000000000	210.0000000000	5.0000000000	
#

195.0000000000	210.0000000000	5.0000000000	
195.0000000000	230.0000000000	0.0000000000	
225.0000000000	230.0000000000	0.0000000000	
225.0000000000	210.0000000000	5.0000000000	
#

195.0000000000	210.0000000000	5.0000000000	
195.0000000000	230.0000000000	10.0000000000	
225.0000000000	230.0000000000	10.0000000000	
225.0000000000	210.0000000000	5.0000000000	
#

