145.0000000000	146.0000000000	6.0000000000	
149.0000000000	146.0000000000	6.0000000000	
149.0000000000	146.0000000000	8.0000000000	
145.0000000000	146.0000000000	8.0000000000	
#

145.0000000000	146.0000000000	6.0000000000	
147.0000000000	149.4640000000	6.0000000000	
147.0000000000	149.4640000000	8.0000000000	
145.0000000000	146.0000000000	8.0000000000	
#

145.0000000000	146.0000000000	6.0000000000	
143.0000000000	149.4640000000	6.0000000000	
143.0000000000	149.4640000000	8.0000000000	
145.0000000000	146.0000000000	8.0000000000	
#

145.0000000000	146.0000000000	6.0000000000	
141.0000000000	146.0000000000	6.0000000000	
141.0000000000	146.0000000000	8.0000000000	
145.0000000000	146.0000000000	8.0000000000	
#

145.0000000000	146.0000000000	6.0000000000	
143.0000000000	142.5360000000	6.0000000000	
143.0000000000	142.5360000000	8.0000000000	
145.0000000000	146.0000000000	8.0000000000	
#

145.0000000000	146.0000000000	6.0000000000	
147.0000000000	142.5360000000	6.0000000000	
147.0000000000	142.5360000000	8.0000000000	
145.0000000000	146.0000000000	8.0000000000	
#

145.0000000000	146.0000000000	6.0000000000	
149.0000000000	146.0000000000	6.0000000000	
149.0000000000	146.0000000000	8.0000000000	
145.0000000000	146.0000000000	8.0000000000	
#

