145.0000000000	154.0000000000	6.0000000000	
149.0000000000	154.0000000000	6.0000000000	
149.0000000000	154.0000000000	8.0000000000	
145.0000000000	154.0000000000	8.0000000000	
#

145.0000000000	154.0000000000	6.0000000000	
147.0000000000	157.4640000000	6.0000000000	
147.0000000000	157.4640000000	8.0000000000	
145.0000000000	154.0000000000	8.0000000000	
#

145.0000000000	154.0000000000	6.0000000000	
143.0000000000	157.4640000000	6.0000000000	
143.0000000000	157.4640000000	8.0000000000	
145.0000000000	154.0000000000	8.0000000000	
#

145.0000000000	154.0000000000	6.0000000000	
141.0000000000	154.0000000000	6.0000000000	
141.0000000000	154.0000000000	8.0000000000	
145.0000000000	154.0000000000	8.0000000000	
#

145.0000000000	154.0000000000	6.0000000000	
143.0000000000	150.5360000000	6.0000000000	
143.0000000000	150.5360000000	8.0000000000	
145.0000000000	154.0000000000	8.0000000000	
#

145.0000000000	154.0000000000	6.0000000000	
147.0000000000	150.5360000000	6.0000000000	
147.0000000000	150.5360000000	8.0000000000	
145.0000000000	154.0000000000	8.0000000000	
#

145.0000000000	154.0000000000	6.0000000000	
149.0000000000	154.0000000000	6.0000000000	
149.0000000000	154.0000000000	8.0000000000	
145.0000000000	154.0000000000	8.0000000000	
#

