238.3062484749	216.3483686058	3.0000000000	
234.8421468597	218.3483686058	6.0000000000	
239.8421468597	227.0086226437	6.0000000000	
243.3062484749	225.0086226437	3.0000000000	
#

238.3062484749	216.3483686058	3.0000000000	
241.7703500900	214.3483686058	6.0000000000	
246.7703500900	223.0086226437	6.0000000000	
243.3062484749	225.0086226437	3.0000000000	
#

238.3062484749	216.3483686058	3.0000000000	
241.7703500900	214.3483686058	0.0000000000	
246.7703500900	223.0086226437	0.0000000000	
243.3062484749	225.0086226437	3.0000000000	
#

238.3062484749	216.3483686058	3.0000000000	
234.8421468597	218.3483686058	0.0000000000	
239.8421468597	227.0086226437	0.0000000000	
243.3062484749	225.0086226437	3.0000000000	
#

238.3062484749	216.3483686058	3.0000000000	
234.8421468597	218.3483686058	6.0000000000	
239.8421468597	227.0086226437	6.0000000000	
243.3062484749	225.0086226437	3.0000000000	
#

