239.8421468597	227.0086226437	6.0000000000	
236.0833763766	228.3767032170	6.0000000000	
236.0833763766	228.3767032170	8.0000000000	
239.8421468597	227.0086226437	8.0000000000	
#

239.8421468597	227.0086226437	6.0000000000	
236.7780038417	224.4375676919	6.0000000000	
236.7780038417	224.4375676919	8.0000000000	
239.8421468597	227.0086226437	8.0000000000	
#

239.8421468597	227.0086226437	6.0000000000	
240.5367743248	223.0694871186	6.0000000000	
240.5367743248	223.0694871186	8.0000000000	
239.8421468597	227.0086226437	8.0000000000	
#

239.8421468597	227.0086226437	6.0000000000	
243.6009173429	225.6405420704	6.0000000000	
243.6009173429	225.6405420704	8.0000000000	
239.8421468597	227.0086226437	8.0000000000	
#

239.8421468597	227.0086226437	6.0000000000	
242.9062898778	229.5796775954	6.0000000000	
242.9062898778	229.5796775954	8.0000000000	
239.8421468597	227.0086226437	8.0000000000	
#

239.8421468597	227.0086226437	6.0000000000	
239.1475193946	230.9477581687	6.0000000000	
239.1475193946	230.9477581687	8.0000000000	
239.8421468597	227.0086226437	8.0000000000	
#

239.8421468597	227.0086226437	6.0000000000	
236.0833763766	228.3767032170	6.0000000000	
236.0833763766	228.3767032170	8.0000000000	
239.8421468597	227.0086226437	8.0000000000	
#

