234.8421468597	218.3483686058	6.0000000000	
238.6009173429	216.9802880325	6.0000000000	
238.6009173429	216.9802880325	8.0000000000	
234.8421468597	218.3483686058	8.0000000000	
#

234.8421468597	218.3483686058	6.0000000000	
237.9062898778	220.9194235576	6.0000000000	
237.9062898778	220.9194235576	8.0000000000	
234.8421468597	218.3483686058	8.0000000000	
#

234.8421468597	218.3483686058	6.0000000000	
234.1475193946	222.2875041309	6.0000000000	
234.1475193946	222.2875041309	8.0000000000	
234.8421468597	218.3483686058	8.0000000000	
#

234.8421468597	218.3483686058	6.0000000000	
231.0833763766	219.7164491791	6.0000000000	
231.0833763766	219.7164491791	8.0000000000	
234.8421468597	218.3483686058	8.0000000000	
#

234.8421468597	218.3483686058	6.0000000000	
231.7780038417	215.7773136541	6.0000000000	
231.7780038417	215.7773136541	8.0000000000	
234.8421468597	218.3483686058	8.0000000000	
#

234.8421468597	218.3483686058	6.0000000000	
235.5367743248	214.4092330808	6.0000000000	
235.5367743248	214.4092330808	8.0000000000	
234.8421468597	218.3483686058	8.0000000000	
#

234.8421468597	218.3483686058	6.0000000000	
238.6009173429	216.9802880325	6.0000000000	
238.6009173429	216.9802880325	8.0000000000	
234.8421468597	218.3483686058	8.0000000000	
#

