246.7703500900	223.0086226437	6.0000000000	
250.5291205731	221.6405420704	6.0000000000	
250.5291205731	221.6405420704	8.0000000000	
246.7703500900	223.0086226437	8.0000000000	
#

246.7703500900	223.0086226437	6.0000000000	
249.8344931081	225.5796775954	6.0000000000	
249.8344931081	225.5796775954	8.0000000000	
246.7703500900	223.0086226437	8.0000000000	
#

246.7703500900	223.0086226437	6.0000000000	
246.0757226249	226.9477581687	6.0000000000	
246.0757226249	226.9477581687	8.0000000000	
246.7703500900	223.0086226437	8.0000000000	
#

246.7703500900	223.0086226437	6.0000000000	
243.0115796069	224.3767032170	6.0000000000	
243.0115796069	224.3767032170	8.0000000000	
246.7703500900	223.0086226437	8.0000000000	
#

246.7703500900	223.0086226437	6.0000000000	
243.7062070720	220.4375676919	6.0000000000	
243.7062070720	220.4375676919	8.0000000000	
246.7703500900	223.0086226437	8.0000000000	
#

246.7703500900	223.0086226437	6.0000000000	
247.4649775551	219.0694871186	6.0000000000	
247.4649775551	219.0694871186	8.0000000000	
246.7703500900	223.0086226437	8.0000000000	
#

246.7703500900	223.0086226437	6.0000000000	
250.5291205731	221.6405420704	6.0000000000	
250.5291205731	221.6405420704	8.0000000000	
246.7703500900	223.0086226437	8.0000000000	
#

